YEAR,PUMFID,PERSONID,FWEIGHT,PROV,USZGAP,MBMREGP,AGEGP,SEX,MARSTP,CMPHI,HLEV2G,STUDTFP,FLLPRTP,FWORKED,SCSUM,ALFST,WKSEM,WKSUEM,WKSNLF,USHRWK,ALHRWK,FPDWK,FSEMP,IMMST,YRIMMG,ALIMO,ALIP,ATINC,BURSAR,CAPGN,CCAR,CHBEN,CHFED,CHPRV,COVTOT,CPQPP,CQPC,CWB,EARNG,EIBEN,EICON,FDITX,FRTXCR,GI,GSTXC,GTR,INCTX,INVA,MAJRI,MTINC,OAS,OASGI,OGNIE,OGTRAN,OTHINC,OTTXM,PEN,PENGIV,PENREC,PRPEN,PRSUPP,PRTXCR,PVITX,RPPC,RSPWI,SAPIS,SEMP,TTINC,UDPD,WGSAL,WKRCP,EFID,EFSIZE,EFTYP,EFMJIE,EFMJIEH,EFRMJIG,EFAGOFMP,EFAGYFMP,EFMJSI,EFALIMO,EFALIP,EFATINC,EFBURSAR,EFCAPGN,EFCCAR,EFCHBEN,EFCHFED,EFCHPRV,EFCOVTOT,EFCPQPP,EFCQPC,EFCWB,EFEARNG,EFEIBEN,EFEICON,EFFDITX,EFFRTXCR,EFGI,EFGSTXC,EFGTR,EFINCTX,EFINVA,EFMBIN18,EFMTINC,EFOAS,EFOASGI,EFOGNIE,EFOGTRAN,EFOTHINC,EFOTTXM,EFPEN,EFPENGIV,EFPENREC,EFPRPEN,EFPRSUPP,EFPRTXCR,EFPVITX,EFRPPC,EFRSPWI,EFSAPIS,EFSEMP,EFTTINC,EFUDPD,EFWGSAL,EFWKRCP,CFID,CFSIZE,CFCOMP,CFMJIE,CFMJIEH,CFRMJIG,CFAGOFMP,CFAGYFMP,CFMJSI,CFALIMO,CFALIP,CFATINC,CFBURSAR,CFCAPGN,CFCCAR,CFCHBEN,CFCHFED,CFCHPRV,CFCOVTOT,CFCPQPP,CFCQPC,CFCWB,CFEARNG,CFEIBEN,CFEICON,CFFDITX,CFFRTXCR,CFGI,CFGSTXC,CFGTR,CFINCTX,CFINVA,CFMTINC,CFOAS,CFOASGI,CFOGNIE,CFOGTRAN,CFOTHINC,CFOTTXM,CFPEN,CFPENGIV,CFPENREC,CFPRPEN,CFPRSUPP,CFPRTXCR,CFPVITX,CFRPPC,CFRSPWI,CFSAPIS,CFSEMP,CFTTINC,CFUDPD,CFWGSAL,CFWKRCP,HHSIZE,HHCOMP,HHMJIE,LICODA,LICOFA,LICODB,LICOFB,LIMSDA,LIMSFA,MBSCD18,MBSCF18,DWLTYP,DWTENR,REPA,SUIT,MORTG,MORTGM,CONDMP,RENTM,RNSUB,CHNEED,FSCADLTM,FSCCHLDM,FSCHHLDM,VISMINFL,VERDATE
2021,27357,"       2735701",247.8507,12,06,06,08,1,02,1,3,2,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,0,0,90210,0,0,0,0,0,0,0,0,3200,0,100000,0,850,4340,0,0,0,0,9790,0,02,100000,0,0,0,0,0,0,0,0,0,0,0,0,5450,8000,0,0,0,100000,0,100000,0,"       27357A",4,22,1,1,1,08,03,02,0,0,96710,0,0,0,6500,6500,0,0,0,3200,0,100000,0,850,4340,0,0,0,6500,9790,0,85682,100000,0,0,0,0,0,0,0,0,0,0,0,0,5450,8000,0,0,0,106500,0,100000,0,"       27357A01",4,04,1,1,1,08,03,02,0,0,96710,0,0,0,6500,6500,0,0,0,3200,0,100000,0,850,4340,0,0,0,6500,9790,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,5450,8000,0,0,0,106500,0,100000,0,4,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,2700,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,27357,"       2735702",247.8507,12,06,06,07,2,02,1,2,2,6,2,30,02,0,52,0,999.6,9996,6,6,2,6,0,0,6500,0,0,0,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,"       27357A",4,22,2,1,2,08,03,02,0,0,96710,0,0,0,6500,6500,0,0,0,3200,0,100000,0,850,4340,0,0,0,6500,9790,0,85682,100000,0,0,0,0,0,0,0,0,0,0,0,0,5450,8000,0,0,0,106500,0,100000,0,"       27357A01",4,04,2,1,2,08,03,02,0,0,96710,0,0,0,6500,6500,0,0,0,3200,0,100000,0,850,4340,0,0,0,6500,9790,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,5450,8000,0,0,0,106500,0,100000,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,2700,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,27357,"       2735703",247.8507,12,06,06,03,1,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       27357A",4,22,2,1,3,08,03,02,0,0,96710,0,0,0,6500,6500,0,0,0,3200,0,100000,0,850,4340,0,0,0,6500,9790,0,85682,100000,0,0,0,0,0,0,0,0,0,0,0,0,5450,8000,0,0,0,106500,0,100000,0,"       27357A01",4,04,2,1,3,08,03,02,0,0,96710,0,0,0,6500,6500,0,0,0,3200,0,100000,0,850,4340,0,0,0,6500,9790,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,5450,8000,0,0,0,106500,0,100000,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,2700,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,27357,"       2735704",247.8507,12,06,06,03,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       27357A",4,22,2,1,3,08,03,02,0,0,96710,0,0,0,6500,6500,0,0,0,3200,0,100000,0,850,4340,0,0,0,6500,9790,0,85682,100000,0,0,0,0,0,0,0,0,0,0,0,0,5450,8000,0,0,0,106500,0,100000,0,"       27357A01",4,04,2,1,3,08,03,02,0,0,96710,0,0,0,6500,6500,0,0,0,3200,0,100000,0,850,4340,0,0,0,6500,9790,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,5450,8000,0,0,0,106500,0,100000,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,2700,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,27380,"       2738001",264.5047,12,05,05,11,1,04,1,2,6,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,0,0,60540,0,0,0,0,0,0,0,0,3300,0,80000,0,925,10410,0,0,0,0,19460,0,02,80000,0,0,0,0,0,0,0,0,0,0,0,0,9050,3000,4500,0,0,80000,0,80000,0,"       27380A",1,13,1,1,1,11,11,02,0,0,60540,0,0,0,0,0,0,0,0,3300,0,80000,0,925,10410,0,0,0,0,19460,0,53790,80000,0,0,0,0,0,0,0,0,0,0,0,0,9050,3000,4500,0,0,80000,0,80000,0,"       27380A01",1,01,1,1,1,11,11,02,0,0,60540,0,0,0,0,0,0,0,0,3300,0,80000,0,925,10410,0,0,0,0,19460,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,9050,3000,4500,0,0,80000,0,80000,0,2,3,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,1000,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,27380,"       2738002",264.5047,12,05,05,13,1,03,2,1,6,6,1,11,01,52,0,0,36.0,1872,1,2,2,6,0,0,40285,0,0,0,0,0,0,0,6000,2000,0,42000,0,700,4580,0,0,125,6125,8840,0,02,43000,0,0,0,125,1000,1000,0,0,0,0,0,0,4260,0,0,0,0,49125,500,42000,0,"       27380B",1,13,1,2,1,13,13,02,0,0,40285,0,0,0,0,0,0,0,6000,2000,0,42000,0,700,4580,0,0,125,6125,8840,0,38593,43000,0,0,0,125,1000,1000,0,0,0,0,0,0,4260,0,0,0,0,49125,500,42000,0,"       27380B01",1,01,1,2,1,13,13,02,0,0,40285,0,0,0,0,0,0,0,6000,2000,0,42000,0,700,4580,0,0,125,6125,8840,0,43000,0,0,0,125,1000,1000,0,0,0,0,0,0,4260,0,0,0,0,49125,500,42000,0,2,3,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,1000,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,27388,"       2738801",299.6719,12,06,06,05,1,04,1,3,9,9,1,21,05,2,0,50,70.0,140,1,2,1,2,0,0,61105,0,25,0,0,0,0,0,0,3100,0,80000,0,900,10300,0,0,225,350,19270,25,02,80025,0,0,125,350,0,0,0,0,0,0,0,125,8970,0,0,0,0,80375,0,80000,0,"       27388A",1,13,1,1,1,05,05,02,0,0,61105,0,25,0,0,0,0,0,0,3100,0,80000,0,900,10300,0,0,225,350,19270,25,56636,80025,0,0,125,350,0,0,0,0,0,0,0,125,8970,0,0,0,0,80375,0,80000,0,"       27388A01",1,01,1,1,1,05,05,02,0,0,61105,0,25,0,0,0,0,0,0,3100,0,80000,0,900,10300,0,0,225,350,19270,25,80025,0,0,125,350,0,0,0,0,0,0,0,125,8970,0,0,0,0,80375,0,80000,0,1,1,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,1,1,6,99999996,99999996,1400,2,2,0,6,0,2," 28NOV2023"
2021,27408,"       2740801",270.6433,12,01,04,09,2,02,9,9,2,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,0,0,39015,0,0,0,8950,8000,950,0,0,1500,1450,30000,0,450,830,0,0,500,11125,2110,0,02,30000,0,0,225,2175,0,0,0,0,0,0,0,225,1280,0,0,0,0,41125,0,30000,0,"       27408A",4,22,1,1,1,11,03,02,0,0,44815,0,0,0,8950,8000,950,0,0,1525,1450,34100,0,500,830,0,0,900,12825,2110,0,46617,34100,0,0,225,3875,0,0,0,0,0,0,0,225,1280,0,0,0,0,46925,0,34100,1300,"       27408A01",4,04,1,1,1,11,03,02,0,0,44815,0,0,0,8950,8000,950,0,0,1525,1450,34100,0,500,830,0,0,900,12825,2110,0,34100,0,0,225,3875,0,0,0,0,0,0,0,225,1280,0,0,0,0,46925,0,34100,1300,4,2,1,999.6,2,999.6,2,18.1,1,999.6,2,9,1,2,1,2,99999996,99999996,99999996,6,2,2,0,2,2," 28NOV2023"
2021,27408,"       2740802",270.6433,12,01,04,11,1,02,1,3,6,6,2,30,02,0,52,0,999.6,9996,6,6,2,6,0,0,5800,0,0,0,0,0,0,0,0,25,0,4100,0,50,0,0,0,400,1700,0,0,02,4100,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,5800,0,4100,1300,"       27408A",4,22,2,1,2,11,03,02,0,0,44815,0,0,0,8950,8000,950,0,0,1525,1450,34100,0,500,830,0,0,900,12825,2110,0,46617,34100,0,0,225,3875,0,0,0,0,0,0,0,225,1280,0,0,0,0,46925,0,34100,1300,"       27408A01",4,04,2,1,2,11,03,02,0,0,44815,0,0,0,8950,8000,950,0,0,1525,1450,34100,0,500,830,0,0,900,12825,2110,0,34100,0,0,225,3875,0,0,0,0,0,0,0,225,1280,0,0,0,0,46925,0,34100,1300,4,2,2,999.6,2,999.6,2,18.1,1,999.6,2,9,1,2,1,2,99999996,99999996,99999996,6,2,2,0,2,2," 28NOV2023"
2021,27408,"       2740803",270.6433,12,01,04,05,2,04,1,2,1,1,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"       27408A",4,22,2,1,3,11,03,02,0,0,44815,0,0,0,8950,8000,950,0,0,1525,1450,34100,0,500,830,0,0,900,12825,2110,0,46617,34100,0,0,225,3875,0,0,0,0,0,0,0,225,1280,0,0,0,0,46925,0,34100,1300,"       27408A01",4,04,2,1,3,11,03,02,0,0,44815,0,0,0,8950,8000,950,0,0,1525,1450,34100,0,500,830,0,0,900,12825,2110,0,34100,0,0,225,3875,0,0,0,0,0,0,0,225,1280,0,0,0,0,46925,0,34100,1300,4,2,2,999.6,2,999.6,2,18.1,1,999.6,2,9,1,2,1,2,99999996,99999996,99999996,6,2,2,0,2,2," 28NOV2023"
2021,27408,"       2740804",270.6433,12,01,04,03,1,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       27408A",4,22,2,1,3,11,03,02,0,0,44815,0,0,0,8950,8000,950,0,0,1525,1450,34100,0,500,830,0,0,900,12825,2110,0,46617,34100,0,0,225,3875,0,0,0,0,0,0,0,225,1280,0,0,0,0,46925,0,34100,1300,"       27408A01",4,04,2,1,3,11,03,02,0,0,44815,0,0,0,8950,8000,950,0,0,1525,1450,34100,0,500,830,0,0,900,12825,2110,0,34100,0,0,225,3875,0,0,0,0,0,0,0,225,1280,0,0,0,0,46925,0,34100,1300,4,2,2,999.6,2,999.6,2,18.1,1,999.6,2,9,1,2,1,2,99999996,99999996,99999996,6,2,2,0,2,2," 28NOV2023"
2021,27415,"       2741501",69.1581,12,05,05,06,2,04,1,3,2,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,43275,0,0,0,17050,15500,1550,0,0,0,0,0,25000,0,0,0,0,875,43275,0,0,04,0,0,0,350,1225,0,0,0,0,0,0,0,350,0,1100,0,0,0,43275,100,0,0,"       27415A",3,31,1,1,1,06,01,04,0,0,43275,0,0,0,17050,15500,1550,0,0,0,0,0,25000,0,0,0,0,875,43275,0,0,41915,0,0,0,350,1225,0,0,0,0,0,0,0,350,0,1100,0,0,0,43275,100,0,0,"       27415A01",3,06,1,1,1,06,01,04,0,0,43275,0,0,0,17050,15500,1550,0,0,0,0,0,25000,0,0,0,0,875,43275,0,0,0,0,0,350,1225,0,0,0,0,0,0,0,350,0,1100,0,0,0,43275,100,0,0,3,2,1,999.6,2,999.6,2,8.7,1,999.6,2,1,1,2,1,1,300,99999996,99999996,6,2,2,0,2,2," 28NOV2023"
2021,27415,"       2741502",69.1581,12,05,05,01,1,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       27415A",3,31,2,1,3,06,01,04,0,0,43275,0,0,0,17050,15500,1550,0,0,0,0,0,25000,0,0,0,0,875,43275,0,0,41915,0,0,0,350,1225,0,0,0,0,0,0,0,350,0,1100,0,0,0,43275,100,0,0,"       27415A01",3,06,2,1,3,06,01,04,0,0,43275,0,0,0,17050,15500,1550,0,0,0,0,0,25000,0,0,0,0,875,43275,0,0,0,0,0,350,1225,0,0,0,0,0,0,0,350,0,1100,0,0,0,43275,100,0,0,3,2,2,999.6,2,999.6,2,8.7,1,999.6,2,1,1,2,1,1,300,99999996,99999996,6,2,2,0,2,2," 28NOV2023"
2021,27415,"       2741503",69.1581,12,05,05,01,1,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       27415A",3,31,2,1,3,06,01,04,0,0,43275,0,0,0,17050,15500,1550,0,0,0,0,0,25000,0,0,0,0,875,43275,0,0,41915,0,0,0,350,1225,0,0,0,0,0,0,0,350,0,1100,0,0,0,43275,100,0,0,"       27415A01",3,06,2,1,3,06,01,04,0,0,43275,0,0,0,17050,15500,1550,0,0,0,0,0,25000,0,0,0,0,875,43275,0,0,0,0,0,350,1225,0,0,0,0,0,0,0,350,0,1100,0,0,0,43275,100,0,0,3,2,2,999.6,2,999.6,2,8.7,1,999.6,2,1,1,2,1,1,300,99999996,99999996,6,2,2,0,2,2," 28NOV2023"
2021,27461,"       2746101",265.2218,12,06,06,13,2,01,1,3,6,6,1,12,01,52,0,0,8.0,416,1,1,2,6,0,0,26390,0,0,0,0,0,0,0,0,425,0,10950,0,100,6070,0,0,0,0,11560,0,06,37950,0,0,0,0,0,0,47000,0,20000,27000,0,0,5490,0,0,0,1950,37950,700,9000,0,"       27461A",3,23,2,1,2,15,13,06,0,0,121020,0,0,0,0,0,0,0,11150,425,0,50950,0,100,13470,0,0,100,19250,25930,1750,122409,127700,7250,7750,250,350,8000,8000,68000,19000,20000,67000,0,250,12460,0,0,0,1950,146950,700,49000,0,"       27461A01",2,03,2,1,2,13,13,06,0,0,100270,0,0,0,0,0,0,0,8250,425,0,50950,0,100,13470,0,0,0,8250,25930,0,117950,0,0,0,0,0,0,68000,19000,20000,67000,0,0,12460,0,0,0,1950,126200,700,49000,0,3,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,900,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,27461,"       2746102",265.2218,12,06,06,13,1,01,2,3,6,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,73880,0,0,0,0,0,0,0,8250,0,0,40000,0,0,7400,0,0,0,8250,14370,0,02,80000,0,0,0,0,0,0,21000,19000,0,40000,0,0,6970,0,0,0,0,88250,0,40000,0,"       27461A",3,23,1,1,1,15,13,06,0,0,121020,0,0,0,0,0,0,0,11150,425,0,50950,0,100,13470,0,0,100,19250,25930,1750,122409,127700,7250,7750,250,350,8000,8000,68000,19000,20000,67000,0,250,12460,0,0,0,1950,146950,700,49000,0,"       27461A01",2,03,1,1,1,13,13,06,0,0,100270,0,0,0,0,0,0,0,8250,425,0,50950,0,100,13470,0,0,0,8250,25930,0,117950,0,0,0,0,0,0,68000,19000,20000,67000,0,0,12460,0,0,0,1950,126200,700,49000,0,3,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,900,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,27461,"       2746103",265.2218,12,06,06,15,2,03,2,1,6,6,2,30,96,96,96,96,999.6,9996,6,6,2,6,0,0,20750,0,0,0,0,0,0,0,2900,0,0,0,0,0,0,0,0,100,11000,0,1750,04,9750,7250,7750,250,350,8000,8000,0,0,0,0,0,250,0,0,0,0,0,20750,0,0,0,"       27461A",3,23,2,1,4,15,13,06,0,0,121020,0,0,0,0,0,0,0,11150,425,0,50950,0,100,13470,0,0,100,19250,25930,1750,122409,127700,7250,7750,250,350,8000,8000,68000,19000,20000,67000,0,250,12460,0,0,0,1950,146950,700,49000,0,"       27461A02",1,02,1,2,1,15,15,04,0,0,20750,0,0,0,0,0,0,0,2900,0,0,0,0,0,0,0,0,100,11000,0,1750,9750,7250,7750,250,350,8000,8000,0,0,0,0,0,250,0,0,0,0,0,20750,0,0,0,3,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,900,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,27517,"       2751701",205.7876,12,05,05,08,2,01,1,4,2,6,2,99,99,99,99,99,999.6,9996,6,6,9,9,0,0,38375,0,0,0,12500,12500,0,0,0,0,0,2500,26000,0,1590,0,0,0,38525,2650,0,04,2500,0,0,25,25,0,0,0,0,0,0,0,25,1060,0,0,0,0,41025,0,2500,0,"       27517A",4,22,1,1,1,09,01,04,0,0,67320,0,0,0,12500,12500,0,0,0,850,0,22500,38000,250,3600,0,0,475,51000,6180,0,65788,22500,0,0,25,500,0,0,0,0,0,0,0,25,2580,0,0,0,0,73500,0,22500,0,"       27517A01",4,04,1,1,1,09,01,04,0,0,67320,0,0,0,12500,12500,0,0,0,850,0,22500,38000,250,3600,0,0,475,51000,6180,0,22500,0,0,25,500,0,0,0,0,0,0,0,25,2580,0,0,0,0,73500,0,22500,0,4,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,500,99999996,99999996,6,2,0,0,0,9," 28NOV2023"
2021,27517,"       2751702",205.7876,12,05,05,09,1,01,1,4,2,6,1,99,99,99,99,99,20.0,1020,1,2,9,9,0,0,28945,0,0,0,0,0,0,0,0,850,0,20000,12000,250,2010,0,0,475,12475,3530,0,02,20000,0,0,0,475,0,0,0,0,0,0,0,0,1520,0,0,0,0,32475,0,20000,0,"       27517A",4,22,2,1,2,09,01,04,0,0,67320,0,0,0,12500,12500,0,0,0,850,0,22500,38000,250,3600,0,0,475,51000,6180,0,65788,22500,0,0,25,500,0,0,0,0,0,0,0,25,2580,0,0,0,0,73500,0,22500,0,"       27517A01",4,04,2,1,2,09,01,04,0,0,67320,0,0,0,12500,12500,0,0,0,850,0,22500,38000,250,3600,0,0,475,51000,6180,0,22500,0,0,25,500,0,0,0,0,0,0,0,25,2580,0,0,0,0,73500,0,22500,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,500,99999996,99999996,6,2,0,0,0,9," 28NOV2023"
2021,27517,"       2751703",205.7876,12,05,05,01,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       27517A",4,22,2,1,3,09,01,04,0,0,67320,0,0,0,12500,12500,0,0,0,850,0,22500,38000,250,3600,0,0,475,51000,6180,0,65788,22500,0,0,25,500,0,0,0,0,0,0,0,25,2580,0,0,0,0,73500,0,22500,0,"       27517A01",4,04,2,1,3,09,01,04,0,0,67320,0,0,0,12500,12500,0,0,0,850,0,22500,38000,250,3600,0,0,475,51000,6180,0,22500,0,0,25,500,0,0,0,0,0,0,0,25,2580,0,0,0,0,73500,0,22500,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,500,99999996,99999996,6,2,0,0,0,1," 28NOV2023"
2021,27517,"       2751704",205.7876,12,05,05,01,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       27517A",4,22,2,1,3,09,01,04,0,0,67320,0,0,0,12500,12500,0,0,0,850,0,22500,38000,250,3600,0,0,475,51000,6180,0,65788,22500,0,0,25,500,0,0,0,0,0,0,0,25,2580,0,0,0,0,73500,0,22500,0,"       27517A01",4,04,2,1,3,09,01,04,0,0,67320,0,0,0,12500,12500,0,0,0,850,0,22500,38000,250,3600,0,0,475,51000,6180,0,22500,0,0,25,500,0,0,0,0,0,0,0,25,2580,0,0,0,0,73500,0,22500,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,500,99999996,99999996,6,2,0,0,0,1," 28NOV2023"
2021,27533,"       2753301",110.3148,12,01,04,15,2,01,1,3,6,6,2,30,96,96,96,96,999.6,9996,6,6,2,6,0,0,40980,0,4600,0,0,0,0,0,8500,0,0,0,0,0,3560,0,0,0,16250,7570,300,06,32300,7250,7750,0,0,0,0,29100,2900,0,32000,0,0,4010,0,0,0,0,48550,0,0,0,"       27533A",2,24,1,1,1,15,15,06,0,0,67465,0,12850,0,0,0,0,0,17500,0,0,0,0,0,6520,0,0,0,33000,13910,1550,70005,48375,14500,15500,0,0,325,325,46700,2900,3100,46500,0,0,7390,0,0,0,0,81375,0,0,0,"       27533A01",2,03,1,1,1,15,15,06,0,0,67465,0,12850,0,0,0,0,0,17500,0,0,0,0,0,6520,0,0,0,33000,13910,1550,48375,14500,15500,0,0,325,325,46700,2900,3100,46500,0,0,7390,0,0,0,0,81375,0,0,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,27533,"       2753302",110.3148,12,01,04,15,1,01,1,3,6,6,2,30,96,96,96,96,999.6,9996,6,6,2,6,0,0,26485,0,8250,0,0,0,0,0,9000,0,0,0,0,0,2960,0,0,0,16750,6340,1250,04,16075,7250,7750,0,0,325,325,17600,0,3100,14500,0,0,3380,0,0,0,0,32825,0,0,0,"       27533A",2,24,2,1,2,15,15,06,0,0,67465,0,12850,0,0,0,0,0,17500,0,0,0,0,0,6520,0,0,0,33000,13910,1550,70005,48375,14500,15500,0,0,325,325,46700,2900,3100,46500,0,0,7390,0,0,0,0,81375,0,0,0,"       27533A01",2,03,2,1,2,15,15,06,0,0,67465,0,12850,0,0,0,0,0,17500,0,0,0,0,0,6520,0,0,0,33000,13910,1550,48375,14500,15500,0,0,325,325,46700,2900,3100,46500,0,0,7390,0,0,0,0,81375,0,0,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
